id|record_type|cameo_title|compare_strings
58ce47e1fea250209c0a267b|Cameo.Phoenix.agents|MUGGER|mugger
58ce47e1fea250209c0a267c|Cameo.Phoenix.agents|NARCO-TERRORIST|narco-terrorist
58ce47e1fea250209c0a267d|Cameo.Phoenix.agents|NARCO-TRAFFICKER|narco-trafficker
58ce47e1fea250209c0a267e|Cameo.Phoenix.agents|ORGANIZED_CRIME|organized+crime
58ce47e1fea250209c0a267f|Cameo.Phoenix.agents|OUTLAW|outlaw
58ce47e1fea250209c0a2680|Cameo.Phoenix.agents|PAEDOPHILE|paedophile
58ce47e1fea250209c0a2681|Cameo.Phoenix.agents|PEDOPHILE|pedophile
58ce47e1fea250209c0a2682|Cameo.Phoenix.agents|CHILD_PREDATOR|child+predator
58ce47e1fea250209c0a2683|Cameo.Phoenix.agents|PERPETRATOR|perpetrator
58ce47e1fea250209c0a2684|Cameo.Phoenix.agents|PICKPOCKET|pickpocket
58ce47e1fea250209c0a2685|Cameo.Phoenix.agents|PILFERER|pilferer
58ce47e1fea250209c0a2686|Cameo.Phoenix.agents|PIRATE|pirate
58ce47e1fea250209c0a2687|Cameo.Phoenix.agents|RAPIST|rapist
58ce47e1fea250209c0a2688|Cameo.Phoenix.agents|RAPIST_MURDERER|rapist+murderer
58ce47e1fea250209c0a2689|Cameo.Phoenix.agents|ROBBER|robber
58ce47e1fea250209c0a268a|Cameo.Phoenix.agents|RUMRUNNER|rumrunner
58ce47e1fea250209c0a268b|Cameo.Phoenix.agents|RUSTLER|rustler
58ce47e1fea250209c0a268c|Cameo.Phoenix.agents|SAFEBREAKER|safebreaker
58ce47e1fea250209c0a268d|Cameo.Phoenix.agents|SAFECRACKER|safecracker
58ce47e1fea250209c0a268e|Cameo.Phoenix.agents|SEA_ROBBER|sea+robber
58ce47e1fea250209c0a268f|Cameo.Phoenix.agents|SEA_ROVER|sea+rover
58ce47e1fea250209c0a268f|Cameo.Phoenix.agents|SEA_ROVER|arggghhhhh
58ce47e1fea250209c0a2690|Cameo.Phoenix.agents|SERIAL_KILLER|serial+killer
58ce47e1fea250209c0a2691|Cameo.Phoenix.agents|SERIAL_MURDERER|serial+murderer
58ce47e1fea250209c0a2692|Cameo.Phoenix.agents|SHOPLIFTER|shoplifter
58ce47e1fea250209c0a2693|Cameo.Phoenix.agents|SMUGGLER|smuggler
58ce47e1fea250209c0a2694|Cameo.Phoenix.agents|SNATCHER|snatcher
58ce47e1fea250209c0a2695|Cameo.Phoenix.agents|SNEAK_THIEF|sneak+thief
58ce47e1fea250209c0a2696|Cameo.Phoenix.agents|SNITCHER|snitcher
58ce47e1fea250209c0a2697|Cameo.Phoenix.agents|SPREE_KILLER|spree+killer
58ce47e1fea250209c0a2698|Cameo.Phoenix.agents|STICKUP_MAN|stickup+man
58ce47e1fea250209c0a2699|Cameo.Phoenix.agents|THIEF|thief
58ce47e1fea250209c0a269a|Cameo.Phoenix.agents|TRAFFICKER|trafficker
58ce47e1fea250209c0a269b|Cameo.Phoenix.agents|TRAFFIKER|traffiker
58ce47e1fea250209c0a269c|Cameo.Phoenix.agents|ADOPTION_GROUP|adoption+group
58ce47e1fea250209c0a269d|Cameo.Phoenix.agents|AIRLINER|airliner
58ce47e1fea250209c0a269e|Cameo.Phoenix.agents|ATHLETE|athlete
58ce47e1fea250209c0a269f|Cameo.Phoenix.agents|BACKPACKER|backpacker
58ce47e1fea250209c0a26a0|Cameo.Phoenix.agents|CHIEF_ENGINEER|chief+engineer
58ce47e1fea250209c0a26a1|Cameo.Phoenix.agents|CHILD|child
58ce47e1fea250209c0a26a2|Cameo.Phoenix.agents|CHILDREN|children
58ce47e1fea250209c0a26a3|Cameo.Phoenix.agents|CITIZEN|citizen
58ce47e1fea250209c0a26a4|Cameo.Phoenix.agents|CIVIC_GROUP|civic+group
58ce47e1fea250209c0a26a5|Cameo.Phoenix.agents|CIVILIAN|civilian
58ce47e1fea250209c0a26a6|Cameo.Phoenix.agents|CIVIL_SOCIETY|civil+society
58ce47e1fea250209c0a26a7|Cameo.Phoenix.agents|COLONIST|colonist
58ce47e1fea250209c0a26a8|Cameo.Phoenix.agents|COMMERCIAL_JET|commercial+jet
58ce47e1fea250209c0a26a9|Cameo.Phoenix.agents|COMMUNITY|community
58ce47e1fea250209c0a26aa|Cameo.Phoenix.agents|CONSTITUENT|constituent
58ce47e1fea250209c0a26ab|Cameo.Phoenix.agents|CUSTOMER|customer
58ce47e1fea250209c0a26ac|Cameo.Phoenix.agents|ELECTOR|elector
58ce47e1fea250209c0a26ad|Cameo.Phoenix.agents|ELECTORATE|electorate
58ce47e1fea250209c0a26ae|Cameo.Phoenix.agents|ENGINEER|engineer
58ce47e1fea250209c0a26af|Cameo.Phoenix.agents|ETHNIC_GROUP|ethnic+group
58ce47e1fea250209c0a26b0|Cameo.Phoenix.agents|ETHNIC_MINORITY|ethnic+minority
58ce47e1fea250209c0a26b1|Cameo.Phoenix.agents|ETHNIC_MINORITY_RACES|ethnic+minority+races
58ce47e1fea250209c0a26b2|Cameo.Phoenix.agents|EXCURSIONIST|excursionist
58ce47e1fea250209c0a26b3|Cameo.Phoenix.agents|GIRL|girl
58ce47e1fea250209c0a26b4|Cameo.Phoenix.agents|HIKER|hiker
58ce47e1fea250209c0a26b5|Cameo.Phoenix.agents|HUNTER|hunter
58ce47e1fea250209c0a26b6|Cameo.Phoenix.agents|IMMIGRANT|immigrant
58ce47e1fea250209c0a26b7|Cameo.Phoenix.agents|INDIGENOUS_PEOPLE|indigenous+people
58ce47e1fea250209c0a26b8|Cameo.Phoenix.agents|INFANT|infant
58ce47e1fea250209c0a26b9|Cameo.Phoenix.agents|JETLINER|jetliner
58ce47e1fea250209c0a26ba|Cameo.Phoenix.agents|LANDHOLDER|landholder
58ce47e1fea250209c0a26bb|Cameo.Phoenix.agents|LANDOWNER|landowner
58ce47e1fea250209c0a26bc|Cameo.Phoenix.agents|MIGRANT|migrant
58ce47e1fea250209c0a26bd|Cameo.Phoenix.agents|MIGRANT_WORKER|migrant+worker
58ce47e1fea250209c0a26be|Cameo.Phoenix.agents|MOB|mob
58ce47e1fea250209c0a26bf|Cameo.Phoenix.agents|MOTHER|mother
58ce47e1fea250209c0a26c0|Cameo.Phoenix.agents|MOURNER|mourner
58ce47e1fea250209c0a26c1|Cameo.Phoenix.agents|NATIVE|native
58ce47e1fea250209c0a26c2|Cameo.Phoenix.agents|NATIVE_PEOPLE|native+people
58ce47e1fea250209c0a26c3|Cameo.Phoenix.agents|NATURALIZED|naturalized
58ce47e1fea250209c0a26c4|Cameo.Phoenix.agents|NEIGHBORHOOD|neighborhood
58ce47e1fea250209c0a26c5|Cameo.Phoenix.agents|NEIGHBOURHOOD|neighbourhood
58ce47e1fea250209c0a26c6|Cameo.Phoenix.agents|NONCOMBATANT|noncombatant
58ce47e1fea250209c0a26c7|Cameo.Phoenix.agents|NON-COMBATANT|non-combatant
58ce47e1fea250209c0a26c8|Cameo.Phoenix.agents|NON-NATIVE|non-native
58ce47e1fea250209c0a26c9|Cameo.Phoenix.agents|NON-RESIDENT|non-resident
58ce47e1fea250209c0a26ca|Cameo.Phoenix.agents|ONLOOKER|onlooker
58ce47e1fea250209c0a26cb|Cameo.Phoenix.agents|PASSENGER|passenger
58ce47e1fea250209c0a26cc|Cameo.Phoenix.agents|PASSENGER_AIRLINER|passenger+airliner
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|passenger+jet
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|pas
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|14.01.27:
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|original
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|context
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|was
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|terrorist
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|attacks
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|but
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|this
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|is
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|too
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|general
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|alh:
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|given
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|malayia
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|stuff,
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|think
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|it's
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|worth
58ce47e1fea250209c0a26cd|Cameo.Phoenix.agents|PASSENGER_JET|keeping
58ce47e1fea250209c0a26ce|Cameo.Phoenix.agents|POPULATION|population
58ce47e1fea250209c0a26cf|Cameo.Phoenix.agents|PRIVATE_CITIZEN|private+citizen
58ce47e1fea250209c0a26d0|Cameo.Phoenix.agents|PROPERTY_OWNER|property+owner
58ce47e1fea250209c0a26d1|Cameo.Phoenix.agents|RABBLE|rabble
58ce47e1fea250209c0a26d2|Cameo.Phoenix.agents|REPATRIATE|repatriate
58ce47e1fea250209c0a26d3|Cameo.Phoenix.agents|RESIDENT|resident
58ce47e1fea250209c0a26d4|Cameo.Phoenix.agents|RESIDENT_OF_THE_CAPITAL|resident+of+the+capital
58ce47e1fea250209c0a26d5|Cameo.Phoenix.agents|SCIENTIST|scientist
58ce47e1fea250209c0a26d6|Cameo.Phoenix.agents|SETTLEMENT|settlement
58ce47e1fea250209c0a26d7|Cameo.Phoenix.agents|SHOPKEEPER|shopkeeper
58ce47e1fea250209c0a26d8|Cameo.Phoenix.agents|SIGHTSEER|sightseer
58ce47e1fea250209c0a26d9|Cameo.Phoenix.agents|SLUM_DWELLER|slum+dweller
58ce47e1fea250209c0a26da|Cameo.Phoenix.agents|SMALL_TOWN|small+town
58ce47e1fea250209c0a26db|Cameo.Phoenix.agents|TAXPAYERS|taxpayers
58ce47e1fea250209c0a26dc|Cameo.Phoenix.agents|TENANT|tenant
58ce47e1fea250209c0a26dd|Cameo.Phoenix.agents|THE_POOR|the+poor
58ce47e1fea250209c0a26de|Cameo.Phoenix.agents|TOURER|tourer
58ce47e1fea250209c0a26df|Cameo.Phoenix.agents|TOURIST|tourist
58ce47e1fea250209c0a26e0|Cameo.Phoenix.agents|TOWNSPERSON|townsperson
58ce47e1fea250209c0a26e1|Cameo.Phoenix.agents|TOWNSPEOPLE|townspeople
58ce47e1fea250209c0a26e2|Cameo.Phoenix.agents|TRAVELER|traveler
58ce47e1fea250209c0a26e3|Cameo.Phoenix.agents|TRAVELLER|traveller
58ce47e1fea250209c0a26e4|Cameo.Phoenix.agents|VICTIM|victim
58ce47e1fea250209c0a26e5|Cameo.Phoenix.agents|VICTIMS|victims
58ce47e1fea250209c0a26e6|Cameo.Phoenix.agents|VILLAGER|villager
58ce47e1fea250209c0a26e7|Cameo.Phoenix.agents|VILLAGE|village
58ce47e1fea250209c0a26e8|Cameo.Phoenix.agents|VOTER|voter
58ce47e1fea250209c0a26e9|Cameo.Phoenix.agents|WOMAN|woman
58ce47e1fea250209c0a26e9|Cameo.Phoenix.agents|WOMAN|possibility
58ce47e1fea250209c0a26e9|Cameo.Phoenix.agents|WOMAN|for
58ce47e1fea250209c0a26e9|Cameo.Phoenix.agents|WOMAN|mis-coding.
58ce47e1fea250209c0a26e9|Cameo.Phoenix.agents|WOMAN|this
58ce47e1fea250209c0a26e9|Cameo.Phoenix.agents|WOMAN|is
58ce47e1fea250209c0a26e9|Cameo.Phoenix.agents|WOMAN|provisional
58ce47e1fea250209c0a26ea|Cameo.Phoenix.agents|WOMEN|women
58ce47e1fea250209c0a26eb|Cameo.Phoenix.agents|MAN|man
58ce47e1fea250209c0a26ec|Cameo.Phoenix.agents|MEN|men
58ce47e1fea250209c0a26ed|Cameo.Phoenix.agents|PEOPLE|people
58ce47e1fea250209c0a26ee|Cameo.Phoenix.agents|PERSONS|persons
58ce47e1fea250209c0a26ef|Cameo.Phoenix.agents|ACADEMIC|academic
58ce47e1fea250209c0a26f0|Cameo.Phoenix.agents|ACADEMICIAN|academician
58ce47e1fea250209c0a26f1|Cameo.Phoenix.agents|COLLEGE|college
58ce47e1fea250209c0a26f2|Cameo.Phoenix.agents|COLLEGIAN|collegian
58ce47e1fea250209c0a26f3|Cameo.Phoenix.agents|CONSERVATORY|conservatory
58ce47e1fea250209c0a26f4|Cameo.Phoenix.agents|DEAN|dean
58ce47e1fea250209c0a26f5|Cameo.Phoenix.agents|DOCTORAL_CANDIDATE|doctoral+candidate
58ce47e1fea250209c0a26f6|Cameo.Phoenix.agents|DOCTORAL_STUDENT|doctoral+student
58ce47e1fea250209c0a26f7|Cameo.Phoenix.agents|ECONOMIC_EXPERT|economic+expert
58ce47e1fea250209c0a26f8|Cameo.Phoenix.agents|ECONOMIST|economist
58ce47e1fea250209c0a26f9|Cameo.Phoenix.agents|EDUCATEE|educatee
58ce47e1fea250209c0a26fa|Cameo.Phoenix.agents|EDUCATIONAL_INSTITUTION|educational+institution
58ce47e1fea250209c0a26fb|Cameo.Phoenix.agents|EDUCATOR|educator
58ce47e1fea250209c0a26fc|Cameo.Phoenix.agents|HEADMASTER|headmaster
58ce47e1fea250209c0a26fd|Cameo.Phoenix.agents|HIGH_SCHOOL|high+school
58ce47e1fea250209c0a26fe|Cameo.Phoenix.agents|HIGH_SCHOOLER|high+schooler
58ce47e1fea250209c0a26ff|Cameo.Phoenix.agents|HISTORIAN|historian
58ce47e1fea250209c0a2700|Cameo.Phoenix.agents|INTELLECTUAL|intellectual
58ce47e1fea250209c0a2701|Cameo.Phoenix.agents|KINDERGARDEN|kindergarden
58ce47e1fea250209c0a2702|Cameo.Phoenix.agents|KINDERGARTEN|kindergarten
58ce47e1fea250209c0a2703|Cameo.Phoenix.agents|KINDERGARTNER|kindergartner
58ce47e1fea250209c0a2704|Cameo.Phoenix.agents|LECTURER|lecturer
58ce47e1fea250209c0a2705|Cameo.Phoenix.agents|MIDDLE_SCHOOL|middle+school
58ce47e1fea250209c0a2706|Cameo.Phoenix.agents|MIDDLE_SCHOOLER|middle+schooler
58ce47e1fea250209c0a2707|Cameo.Phoenix.agents|PRESCHOOL|preschool
58ce47e1fea250209c0a2708|Cameo.Phoenix.agents|PROFESSOR|professor
58ce47e1fea250209c0a2709|Cameo.Phoenix.agents|PROFESSOR_EMERITUS|professor+emeritus
58ce47e1fea250209c0a270a|Cameo.Phoenix.agents|PUPIL|pupil
58ce47e1fea250209c0a270b|Cameo.Phoenix.agents|RESEARCH_INSTITUTION|research+institution
58ce47e1fea250209c0a270c|Cameo.Phoenix.agents|SCHOLAR|scholar
58ce47e1fea250209c0a270d|Cameo.Phoenix.agents|SCHOOL|school
58ce47e1fea250209c0a270e|Cameo.Phoenix.agents|SCHOOLHOUSE|schoolhouse
58ce47e1fea250209c0a270f|Cameo.Phoenix.agents|SCHOOLTEACHER|schoolteacher
58ce47e1fea250209c0a2710|Cameo.Phoenix.agents|SCIENCE_CONGRESS|science+congress
58ce47e1fea250209c0a2711|Cameo.Phoenix.agents|SOCIOLOGIST|sociologist
58ce47e1fea250209c0a2712|Cameo.Phoenix.agents|STUDENT|student
58ce47e1fea250209c0a2713|Cameo.Phoenix.agents|STUDENTS_AND_PROFESSOR|students+and+professor
58ce47e1fea250209c0a2714|Cameo.Phoenix.agents|STUDENTS_AND_TEACHER|students+and+teacher
58ce47e1fea250209c0a2715|Cameo.Phoenix.agents|TEACHER|teacher
58ce47e1fea250209c0a2716|Cameo.Phoenix.agents|UNIVERSITY|university
58ce47e1fea250209c0a2717|Cameo.Phoenix.agents|STATE_UNIVERSITY|state+university
58ce47e1fea250209c0a2718|Cameo.Phoenix.agents|FIRST_GRADER|first+grader
58ce47e1fea250209c0a2719|Cameo.Phoenix.agents|SECOND_GRADER|second+grader
58ce47e1fea250209c0a271a|Cameo.Phoenix.agents|THIRD_GRADER|third+grader
58ce47e1fea250209c0a271b|Cameo.Phoenix.agents|FOURTH_GRADER|fourth+grader
58ce47e1fea250209c0a271c|Cameo.Phoenix.agents|FIFTH_GRADER|fifth+grader
58ce47e1fea250209c0a271d|Cameo.Phoenix.agents|SIXTH_GRADER|sixth+grader
58ce47e1fea250209c0a271e|Cameo.Phoenix.agents|SEVENTH_GRADER|seventh+grader
58ce47e1fea250209c0a271f|Cameo.Phoenix.agents|EIGHTH_GRADER|eighth+grader
58ce47e1fea250209c0a2720|Cameo.Phoenix.agents|NINTH_GRADER|ninth+grader
58ce47e1fea250209c0a2721|Cameo.Phoenix.agents|TENTH_GRADER|tenth+grader
58ce47e1fea250209c0a2722|Cameo.Phoenix.agents|ELEVENTH_GRADER|eleventh+grader
58ce47e1fea250209c0a2723|Cameo.Phoenix.agents|TWELFTH_GRADER|twelfth+grader
58ce47e1fea250209c0a2724|Cameo.Phoenix.agents|ACTOR|actor
58ce47e1fea250209c0a2725|Cameo.Phoenix.agents|FIRST_FAMILY|first+family
58ce47e1fea250209c0a2726|Cameo.Phoenix.agents|FIRST_LADY|first+lady
58ce47e1fea250209c0a2727|Cameo.Phoenix.agents|FORMER_PRIME_MINISTER|former+prime+minister
58ce47e1fea250209c0a2728|Cameo.Phoenix.agents|FORMER_PRESIDENT|former+president
58ce47e1fea250209c0a2729|Cameo.Phoenix.agents|HONORARY_CONSUL|honorary+consul
58ce47e1fea250209c0a272a|Cameo.Phoenix.agents|RETIRED|retired
58ce47e1fea250209c0a272b|Cameo.Phoenix.agents|VIP|vip
58ce47e1fea250209c0a272c|Cameo.Phoenix.agents|CONSERVATIONIST|conservationist
58ce47e1fea250209c0a272d|Cameo.Phoenix.agents|DEPARMENT_OF_ENVIRONMENT|deparment+of+environment
58ce47e1fea250209c0a272e|Cameo.Phoenix.agents|ECOLOGIST|ecologist
58ce47e1fea250209c0a272f|Cameo.Phoenix.agents|ECO_WARRIOR|eco+warrior
58ce47e1fea250209c0a2730|Cameo.Phoenix.agents|ENVIRONMENTALIST|environmentalist
58ce47e1fea250209c0a2731|Cameo.Phoenix.agents|GREEN_PARTY|green+party
58ce47e1fea250209c0a2731|Cameo.Phoenix.agents|GREEN_PARTY|should
58ce47e1fea250209c0a2731|Cameo.Phoenix.agents|GREEN_PARTY|sort
58ce47e1fea250209c0a2731|Cameo.Phoenix.agents|GREEN_PARTY|out
58ce47e1fea250209c0a2731|Cameo.Phoenix.agents|GREEN_PARTY|the
58ce47e1fea250209c0a2731|Cameo.Phoenix.agents|GREEN_PARTY|pty
58ce47e1fea250209c0a2731|Cameo.Phoenix.agents|GREEN_PARTY|thing,
58ce47e1fea250209c0a2731|Cameo.Phoenix.agents|GREEN_PARTY|but
58ce47e1fea250209c0a2731|Cameo.Phoenix.agents|GREEN_PARTY|not
58ce47e1fea250209c0a2731|Cameo.Phoenix.agents|GREEN_PARTY|yet
58ce47e1fea250209c0a2732|Cameo.Phoenix.agents|TREE_HUGGER|tree+hugger
58ce47e1fea250209c0a2733|Cameo.Phoenix.agents|WILDLIFE_CONSERVATIONIST|wildlife+conservationist
58ce47e1fea250209c0a2734|Cameo.Phoenix.agents|ADMINISTRATION|administration
58ce47e1fea250209c0a2735|Cameo.Phoenix.agents|ADMINISTRATIVE_BODY|administrative+body
58ce47e1fea250209c0a2736|Cameo.Phoenix.agents|ADMINISTRATIVE_OFFICIAL|administrative+official
58ce47e1fea250209c0a2737|Cameo.Phoenix.agents|ADMINISTRATIVE_UNIT|administrative+unit
58ce47e1fea250209c0a2738|Cameo.Phoenix.agents|ADVISORY_BOARD|advisory+board
58ce47e1fea250209c0a2739|Cameo.Phoenix.agents|ADVOCATE_GENERAL|advocate+general
58ce47e1fea250209c0a273a|Cameo.Phoenix.agents|AGRICULTURE_AND_IRRIGATION_MINISTRY|agriculture+and+irrigation+ministry
58ce47e1fea250209c0a273b|Cameo.Phoenix.agents|AGRICULTURE_MINISTER|agriculture+minister
58ce47e1fea250209c0a273c|Cameo.Phoenix.agents|AGRICULTURE_SECRETARY|agriculture+secretary
58ce47e1fea250209c0a273d|Cameo.Phoenix.agents|AMBASSADOR|ambassador
58ce47e1fea250209c0a273e|Cameo.Phoenix.agents|AMBASSADOR_AT|ambassador+at
58ce47e1fea250209c0a273f|Cameo.Phoenix.agents|AMBASSADOR_FOR|ambassador+for
58ce47e1fea250209c0a2740|Cameo.Phoenix.agents|AMBASSADOR_TO|ambassador+to
58ce47e1fea250209c0a2741|Cameo.Phoenix.agents|ANIMAL_HUSBANDRY_AND_AQUATICS_MINISTER|animal+husbandry+and+aquatics+minister
58ce47e1fea250209c0a2742|Cameo.Phoenix.agents|ANTI_GRAFT_COMMISSION|anti+graft+commission
58ce47e1fea250209c0a2743|Cameo.Phoenix.agents|ASSEMBLY_OF_THE_UNION|assembly+of+the+union
58ce47e1fea250209c0a2744|Cameo.Phoenix.agents|ATOMIC_ENERGY_COMMITTEE|atomic+energy+committee
58ce47e1fea250209c0a2745|Cameo.Phoenix.agents|ATTORNEY_GENERAL|attorney+general
58ce47e1fea250209c0a2746|Cameo.Phoenix.agents|AUDITOR_GENERAL|auditor+general
58ce47e1fea250209c0a2747|Cameo.Phoenix.agents|AUTHORITY|authority
58ce47e1fea250209c0a2748|Cameo.Phoenix.agents|AUTOCRAT|autocrat
58ce47e1fea250209c0a2749|Cameo.Phoenix.agents|A_CABINET_MEETING|a+cabinet+meeting
58ce47e1fea250209c0a274a|Cameo.Phoenix.agents|BANK_CONTROL_DEPARTMENT|bank+control+department
58ce47e1fea250209c0a274b|Cameo.Phoenix.agents|BORDER_TRADE_DEPARTMENT|border+trade+department
58ce47e1fea250209c0a274c|Cameo.Phoenix.agents|BROADCAST_MINIST|broadcast+minist
58ce47e1fea250209c0a274d|Cameo.Phoenix.agents|BUREAUCRACY|bureaucracy
58ce47e1fea250209c0a274e|Cameo.Phoenix.agents|BUREAUCRAT|bureaucrat
58ce47e1fea250209c0a274f|Cameo.Phoenix.agents|BUREAU_OF_SPECIAL_INVESTIGATION|bureau+of+special+investigation
58ce47e1fea250209c0a2750|Cameo.Phoenix.agents|BUREAU_OF_SPECIAL_OPERATIONS|bureau+of+special+operations
58ce47e1fea250209c0a2751|Cameo.Phoenix.agents|CABINET|cabinet
58ce47e1fea250209c0a2752|Cameo.Phoenix.agents|CABINET_MINISTER|cabinet+minister
58ce47e1fea250209c0a2753|Cameo.Phoenix.agents|CABINET_OF_MINISTERS|cabinet+of+ministers
58ce47e1fea250209c0a2754|Cameo.Phoenix.agents|CABINET_SECRETARY|cabinet+secretary
58ce47e1fea250209c0a2755|Cameo.Phoenix.agents|CARETAKER_ADMINISTRATION|caretaker+administration
58ce47e1fea250209c0a2756|Cameo.Phoenix.agents|CARETAKER_GOVERNMENT|caretaker+government
58ce47e1fea250209c0a2757|Cameo.Phoenix.agents|CENTRAL_BANK|central+bank
58ce47e1fea250209c0a2758|Cameo.Phoenix.agents|CENTRAL_BANK_GOVERNOR|central+bank+governor
58ce47e1fea250209c0a2759|Cameo.Phoenix.agents|CENTRAL_COMMITTEE_FOR_DRUG_ABUSE_CONTROL|central+committee+for+drug+abuse+control
58ce47e1fea250209c0a275a|Cameo.Phoenix.agents|CENTRAL_ELECTION_COMMISSION|central+election+commission
58ce47e1fea250209c0a275b|Cameo.Phoenix.agents|CENTRAL_ELECTION_COMMITTEE|central+election+committee
58ce47e1fea250209c0a275c|Cameo.Phoenix.agents|CHAIRMAN_OF_THE_COUNCIL_OF_MINISTERS|chairman+of+the+council+of+ministers
58ce47e1fea250209c0a275d|Cameo.Phoenix.agents|CHANCELLERY|chancellery
58ce47e1fea250209c0a275e|Cameo.Phoenix.agents|CHANCELLOR|chancellor
58ce47e1fea250209c0a275f|Cameo.Phoenix.agents|CHARGE_D'AFFAIRES|charge+d'affaires
58ce47e1fea250209c0a2760|Cameo.Phoenix.agents|CHIEF|chief
58ce47e1fea250209c0a2761|Cameo.Phoenix.agents|CHIEF_MINISTER|chief+minister
58ce47e1fea250209c0a2762|Cameo.Phoenix.agents|CHIEF_OF_DEFENCE_STAFF|chief+of+defence+staff
58ce47e1fea250209c0a2763|Cameo.Phoenix.agents|CHIEF_OF_ELECTION_COMMISSION|chief+of+election+commission
58ce47e1fea250209c0a2764|Cameo.Phoenix.agents|CHIEF_OF_STAFF|chief+of+staff
58ce47e1fea250209c0a2765|Cameo.Phoenix.agents|CHIEF_OF_STATE|chief+of+state
58ce47e1fea250209c0a2766|Cameo.Phoenix.agents|CITY_MANAGER|city+manager
58ce47e1fea250209c0a2767|Cameo.Phoenix.agents|CITY_MAYOR|city+mayor
58ce47e1fea250209c0a2768|Cameo.Phoenix.agents|CIVIL_AUTHORITY|civil+authority
58ce47e1fea250209c0a2769|Cameo.Phoenix.agents|CIVIL_AVIATION_DEPARTMENT|civil+aviation+department
58ce47e1fea250209c0a276a|Cameo.Phoenix.agents|CIVIL_AVIATION_DIRECTOR_GENERAL|civil+aviation+director+general
58ce47e1fea250209c0a276b|Cameo.Phoenix.agents|CIVIL_AVIATION_OFFICER|civil+aviation+officer
58ce47e1fea250209c0a276c|Cameo.Phoenix.agents|CIVIL_AVIATION_STAFF|civil+aviation+staff
58ce47e1fea250209c0a276d|Cameo.Phoenix.agents|CIVIL_DEFENSE_DEPARTMENT|civil+defense+department
58ce47e1fea250209c0a276e|Cameo.Phoenix.agents|CIVIL_DEFENSE_MINIST|civil+defense+minist
58ce47e1fea250209c0a276f|Cameo.Phoenix.agents|CIVIL_DEFENSE_SECRETARY|civil+defense+secretary
58ce47e1fea250209c0a2770|Cameo.Phoenix.agents|CIVIL_OFFICER|civil+officer
58ce47e1fea250209c0a2771|Cameo.Phoenix.agents|CIVIL_SERVANT|civil+servant
58ce47e1fea250209c0a2772|Cameo.Phoenix.agents|CIVIL_SERVICE|civil+service
58ce47e1fea250209c0a2773|Cameo.Phoenix.agents|COALITION_OF_RULING_PARTIES|coalition+of+ruling+parties
58ce47e1fea250209c0a2774|Cameo.Phoenix.agents|COMMERCE_DEPARTMENT|commerce+department
58ce47e1fea250209c0a2775|Cameo.Phoenix.agents|COMMERCE_MINIST|commerce+minist
58ce47e1fea250209c0a2776|Cameo.Phoenix.agents|COMMERCE_SECRETARY|commerce+secretary
58ce47e1fea250209c0a2777|Cameo.Phoenix.agents|COMMITTEE_FOR_DRUG_ABUSE_CONTROL|committee+for+drug+abuse+control
58ce47e1fea250209c0a2778|Cameo.Phoenix.agents|COMMITTEE_OF_STATE|committee+of+state
58ce47e1fea250209c0a2779|Cameo.Phoenix.agents|COMMUNICATIONS_BUREAU|communications+bureau
58ce47e1fea250209c0a277a|Cameo.Phoenix.agents|CONSTITUENT_ASSEMBLY|constituent+assembly
58ce47e1fea250209c0a277b|Cameo.Phoenix.agents|CONSTITUTIONAL_MONARCY|constitutional+monarcy
58ce47e1fea250209c0a277c|Cameo.Phoenix.agents|CONSTRUCTION_MINIST|construction+minist
58ce47e1fea250209c0a277d|Cameo.Phoenix.agents|CONSULATE|consulate
58ce47e1fea250209c0a277e|Cameo.Phoenix.agents|CONSUL|consul
58ce47e1fea250209c0a277f|Cameo.Phoenix.agents|CONSUL_GENERAL|consul+general
